ID,Marital_Status,Income,Dt_Customer,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumWebPurchases,,,,,,,,,,,,,,,,,,NumStorePurchases,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2
6583,Married,"$72,635.00",03-06-2013,390,22,323,104,35,107,6,,,,,,,,,,,,,,,,,,6,0,0,0,1,0
6605,Divorced,"$55,614.00",11-27-2013,504,13,131,8,0,26,9,,,,,,,,,,,,,,,,,,6,0,1,0,0,0
6606,Married,"$70,091.00",03-31-2013,964,34,137,15,0,11,5,,,,,,,,,,,,,,,,,,10,0,1,0,0,0
6609,Widow,"$27,038.00",09-18-2012,1,26,25,17,23,15,3,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
6613,Married,"$44,511.00",12-10-2012,513,7,133,46,14,14,8,,,,,,,,,,,,,,,,,,8,0,0,0,0,0
6616,Together,"$59,481.00",10-23-2013,178,3,85,71,66,58,3,,,,,,,,,,,,,,,,,,8,0,0,0,0,0
6619,Married,"$38,415.00",02-01-2013,22,1,13,4,0,4,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
6634,Divorced,"$33,462.00",07-08-2013,22,3,18,0,0,11,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
6637,Single,"$66,951.00",02-11-2013,277,162,305,173,76,124,3,,,,,,,,,,,,,,,,,,7,0,0,0,0,0
6642,Divorced,"$27,215.00",01-23-2013,30,5,22,8,9,28,2,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
6646,Together,"$16,529.00",01-03-2014,3,0,5,13,0,1,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
6652,Married,"$77,343.00",09-06-2014,227,151,573,98,54,31,3,,,,,,,,,,,,,,,,,,9,0,0,0,0,0
6653,Married,"$55,158.00",07-30-2012,293,0,87,4,11,23,7,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
6658,Together,"$59,868.00",07-22-2013,771,51,154,54,10,154,11,,,,,,,,,,,,,,,,,,12,0,0,0,0,0
6661,Married,"$67,445.00",12-08-2012,757,80,217,29,80,11,9,,,,,,,,,,,,,,,,,,12,0,0,0,0,0
6663,Single,"$51,141.00",08-07-2013,144,0,7,0,0,6,3,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
6673,Single,"$23,478.00",03-19-2013,28,6,27,12,17,39,3,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
6678,Together,"$31,928.00",03-28-2014,33,4,24,4,2,5,3,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
6679,Single,"$33,279.00",12-06-2014,10,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
6682,Married,"$18,978.00",11-12-2012,2,8,1,4,7,15,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
6690,Married,"$38,179.00",03-14-2013,38,4,22,4,2,20,3,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
6694,Married,"$75,236.00",11-25-2013,438,66,400,12,38,114,8,,,,,,,,,,,,,,,,,,13,0,0,0,0,0
6710,Single,"$58,217.00",11-17-2012,68,1,13,3,5,13,2,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
6715,Single,"$60,200.00",02-01-2013,502,19,132,0,6,26,6,,,,,,,,,,,,,,,,,,11,0,0,0,0,0
6720,Together,"$43,795.00",10-16-2013,314,11,53,4,3,107,7,,,,,,,,,,,,,,,,,,4,0,1,0,0,0
6721,Married,"$71,965.00",07-29-2013,572,19,286,50,38,248,6,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
6722,Married,"$70,421.00",06-28-2014,479,28,136,75,14,35,10,,,,,,,,,,,,,,,,,,7,0,0,0,0,0
6728,Together,"$29,103.00",08-27-2012,16,0,17,6,3,6,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
6729,Single,"$68,655.00",10-08-2012,456,19,832,75,118,38,4,,,,,,,,,,,,,,,,,,11,0,0,0,0,0
6730,Married,"$38,998.00",03-11-2012,34,1,14,0,0,5,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
6742,Married,"$17,688.00",01-13-2013,2,2,1,3,1,2,1,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
6749,Single,"$86,358.00",08-08-2012,957,47,494,82,47,95,5,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
6768,Divorced,"$37,859.00",12-01-2013,22,1,8,2,1,2,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
6770,Married,"$21,355.00",08-20-2013,5,13,14,0,5,31,2,,,,,,,,,,,,,,,,,,2,1,0,0,0,0
6798,Single,"$37,070.00",03-20-2013,231,7,137,4,15,39,5,,,,,,,,,,,,,,,,,,8,0,0,0,0,0
6810,Divorced,"$82,025.00",05-28-2013,267,98,606,48,70,98,3,,,,,,,,,,,,,,,,,,6,0,0,1,0,0
6815,Married,"$96,547.00",05-23-2014,448,21,125,52,101,62,7,,,,,,,,,,,,,,,,,,8,1,0,1,1,0
6818,Married,"$44,989.00",12-09-2012,98,0,106,49,10,106,5,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
6825,Together,"$41,452.00",06-03-2013,13,0,3,0,0,0,1,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
6853,Single,"$75,777.00",04-07-2013,712,26,538,69,13,80,3,,,,,,,,,,,,,,,,,,11,0,1,1,0,0
6856,Together,"$21,645.00",03-09-2012,14,0,23,4,5,19,3,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
6859,Single,"$29,236.00",08-10-2013,37,4,24,16,9,9,4,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
6862,Divorced,"$1,730.00",05-18-2014,1,1,3,1,1,1,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
6864,Divorced,"$10,979.00",05-22-2014,8,4,10,2,2,4,3,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
6866,Together,"$35,924.00",03-23-2014,8,0,14,2,3,7,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
6870,Divorced,"$68,805.00",09-17-2013,182,2,49,17,13,20,3,,,,,,,,,,,,,,,,,,7,0,0,0,0,0
6872,Married,"$65,352.00",08-21-2013,284,3,84,4,7,23,4,,,,,,,,,,,,,,,,,,8,0,0,0,0,0
6875,Together,"$32,727.00",08-28-2012,167,13,180,86,13,70,7,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
6878,Widow,"$27,421.00",12-12-2012,43,12,96,78,40,55,4,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
6885,Divorced,"$32,952.00",01-12-2013,38,0,12,3,1,1,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
6887,Single,"$79,146.00",04-24-2014,245,16,223,21,43,16,8,,,,,,,,,,,,,,,,,,8,0,0,0,0,0
6892,Divorced,"$61,671.00",03-06-2014,641,7,56,0,0,28,10,,,,,,,,,,,,,,,,,,6,0,1,0,1,0
6905,Together,"$80,685.00",08-22-2012,241,45,604,34,26,54,6,,,,,,,,,,,,,,,,,,10,0,0,0,0,0
6906,Widow,"$84,953.00",03-06-2013,167,48,602,63,72,72,3,,,,,,,,,,,,,,,,,,4,0,1,1,1,0
6912,Married,"$63,246.00",08-20-2013,593,30,91,29,22,7,6,,,,,,,,,,,,,,,,,,12,0,0,0,0,0
6918,Married,"$28,691.00",04-07-2013,5,4,13,8,0,4,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
6919,Married,"$26,224.00",04-06-2013,4,7,15,13,9,15,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
6927,Married,"$44,377.00",05-10-2012,224,0,30,0,0,10,5,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
6931,Divorced,"$76,982.00",02-15-2014,464,151,292,65,60,30,8,,,,,,,,,,,,,,,,,,4,0,0,1,0,0
6932,Married,"$93,027.00",04-13-2013,1285,42,716,55,0,21,7,,,,,,,,,,,,,,,,,,5,0,0,1,0,0
6935,Married,"$78,497.00",01-12-2013,207,26,447,75,0,223,5,,,,,,,,,,,,,,,,,,12,0,0,0,1,0
6940,Single,"$46,734.00",10-21-2013,100,1,39,6,1,76,3,,,,,,,,,,,,,,,,,,3,1,0,0,0,0
6941,Single,"$31,632.00",07-14-2013,17,8,12,11,15,32,2,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
6945,Single,"$84,574.00",04-06-2013,387,20,713,38,54,163,9,,,,,,,,,,,,,,,,,,11,0,0,0,0,0
6950,Married,"$49,572.00",12-15-2013,35,1,16,0,1,1,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
6958,Married,"$27,889.00",05-07-2013,14,0,4,0,0,8,1,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
6961,Married,"$26,751.00",05-22-2014,1,1,5,0,3,1,1,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
6963,Single,"$77,457.00",05-03-2014,675,11,400,15,45,11,2,,,,,,,,,,,,,,,,,,10,0,0,1,0,0
6969,Together,"$50,272.00",07-08-2013,99,13,66,43,8,4,4,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
6974,Together,"$83,443.00",12-31-2013,518,42,742,55,56,84,6,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
6977,Together,"$75,702.00",10-14-2012,1073,0,629,145,37,37,10,,,,,,,,,,,,,,,,,,13,0,0,1,0,0
6982,Married,"$74,068.00",03-19-2013,783,30,537,140,76,15,4,,,,,,,,,,,,,,,,,,9,0,0,0,0,0
6983,Divorced,"$38,054.00",01-05-2014,23,2,17,2,1,0,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
6988,Married,"$71,952.00",10-01-2013,656,80,455,52,107,93,8,,,,,,,,,,,,,,,,,,8,1,0,1,0,0
6991,Divorced,"$43,185.00",10-04-2013,537,6,42,16,6,30,9,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
6999,Married,"$69,661.00",05-13-2014,656,16,106,32,16,8,7,,,,,,,,,,,,,,,,,,12,0,0,0,0,0
7000,Single,"$65,704.00",10-13-2013,279,172,74,38,8,246,2,,,,,,,,,,,,,,,,,,10,0,0,0,0,0
7002,Single,"$62,535.00",03-10-2013,163,48,90,0,45,52,3,,,,,,,,,,,,,,,,,,8,0,0,0,0,0
7004,Single,"$11,012.00",03-16-2013,24,3,26,7,1,23,3,,,,,,,,,,,,,,,,,,2,1,0,0,0,0
7005,Single,"$58,684.00",06-16-2014,479,35,179,28,7,85,5,,,,,,,,,,,,,,,,,,12,0,1,0,0,0
7007,Married,"$29,543.00",01-04-2014,17,3,18,3,4,18,3,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
7010,Married,"$70,924.00",07-04-2014,635,114,254,132,152,76,6,,,,,,,,,,,,,,,,,,7,0,0,1,0,0
7011,Married,"$33,471.00",12-10-2012,43,2,27,0,9,12,3,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
7019,Together,"$54,414.00",01-23-2013,109,18,16,24,26,18,3,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
7022,Married,"$76,445.00",09-28-2012,739,107,309,140,80,35,2,,,,,,,,,,,,,,,,,,13,0,0,0,0,0
7023,Single,"$46,231.00",11-26-2012,189,2,55,0,5,12,6,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
7030,Married,"$66,465.00",03-30-2013,1200,0,204,38,29,14,11,,,,,,,,,,,,,,,,,,12,0,0,0,1,0
7034,Married,"$25,804.00",01-09-2013,8,7,9,13,6,12,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
7037,Married,"$37,087.00",11-08-2013,194,55,134,15,0,3,4,,,,,,,,,,,,,,,,,,8,0,0,0,0,0
7042,Married,"$36,790.00",01-03-2013,3,3,14,15,21,10,2,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
7053,Single,"$78,420.00",06-29-2013,604,28,674,91,28,28,3,,,,,,,,,,,,,,,,,,8,0,0,0,0,0
7055,Together,"$61,010.00",09-10-2012,888,0,57,0,0,76,8,,,,,,,,,,,,,,,,,,11,0,0,0,0,0
7059,Married,"$80,124.00",06-26-2014,483,84,398,205,84,241,3,,,,,,,,,,,,,,,,,,8,1,0,0,0,0
7072,Married,"$67,432.00",03-29-2013,432,79,341,177,136,170,8,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
7079,Divorced,"$63,887.00",08-09-2012,897,23,207,15,11,92,9,,,,,,,,,,,,,,,,,,12,0,0,0,0,0
7093,Married,"$19,986.00",11-14-2013,3,6,5,0,2,6,0,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
7094,Widow,"$58,330.00",12-25-2013,445,53,213,104,98,151,6,,,,,,,,,,,,,,,,,,13,0,0,0,0,0
7101,Widow,"$52,278.00",01-25-2013,953,0,71,0,0,174,10,,,,,,,,,,,,,,,,,,10,0,0,0,0,0
7106,Married,"$75,865.00",03-31-2014,483,0,591,156,0,12,3,,,,,,,,,,,,,,,,,,10,0,0,0,0,0
7108,Widow,"$51,390.00",08-09-2012,205,20,47,23,2,56,5,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
7118,Married,"$73,803.00",01-08-2012,833,80,363,52,26,174,9,,,,,,,,,,,,,,,,,,6,1,0,0,0,0
7119,Single,"$68,627.00",12-01-2013,395,15,263,60,54,38,2,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
7124,Divorced,"$36,997.00",01-02-2013,43,4,12,8,0,27,2,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
7128,Single,"$42,997.00",07-12-2013,4,0,5,0,1,5,1,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
7129,Married,"$54,693.00",02-17-2013,686,17,142,23,26,35,6,,,,,,,,,,,,,,,,,,13,0,0,0,0,0
7141,Single,"$21,888.00",12-29-2012,88,10,46,2,3,64,5,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
7143,Together,"$74,805.00",06-11-2013,209,162,209,41,162,37,4,,,,,,,,,,,,,,,,,,10,0,0,0,0,0
7152,Married,"$27,100.00",05-04-2013,12,0,13,2,0,10,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
7165,Together,"$64,474.00",10-22-2013,381,35,172,56,86,93,8,,,,,,,,,,,,,,,,,,10,0,0,0,0,0
7181,Married,"$30,368.00",07-11-2013,35,0,13,2,0,2,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
7186,Together,"$30,843.00",05-26-2014,24,0,2,0,0,9,1,,,,,,,,,,,,,,,,,,2,1,0,0,0,0
7187,Together,$0.00,05-18-2013,375,42,48,94,66,96,4,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
7192,Together,"$65,748.00",04-15-2013,172,73,93,95,78,34,2,,,,,,,,,,,,,,,,,,10,0,0,0,0,0
7196,Married,"$41,145.00",08-02-2014,9,0,3,0,0,1,0,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
7212,Married,"$44,794.00",08-06-2014,54,0,7,0,0,4,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
7214,Married,"$62,187.00",05-07-2013,792,0,275,45,45,126,4,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
7215,Single,"$101,970.00",12-03-2013,722,27,102,44,72,168,6,,,,,,,,,,,,,,,,,,13,0,1,1,1,0
7224,Married,"$31,353.00",12-29-2013,10,0,10,3,1,7,1,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
7230,Divorced,"$50,611.00",04-10-2012,459,0,24,6,0,4,4,,,,,,,,,,,,,,,,,,7,0,1,0,0,0
7232,Widow,"$42,429.00",11-02-2014,55,0,6,2,0,4,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
7233,Married,"$69,209.00",09-17-2012,496,32,849,229,48,128,5,,,,,,,,,,,,,,,,,,6,0,0,0,1,0
7235,Married,"$17,003.00",09-12-2013,2,5,12,4,8,7,2,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
7244,Single,$0.00,01-01-2014,48,5,48,6,10,7,2,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
7247,Widow,"$47,916.00",11-22-2012,505,0,26,0,0,75,7,,,,,,,,,,,,,,,,,,6,0,1,0,0,0
7250,Together,"$57,867.00",01-10-2013,344,35,178,15,23,17,7,,,,,,,,,,,,,,,,,,9,0,0,0,0,0
7254,Together,"$38,361.00",12-27-2013,39,0,56,20,8,14,3,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
7261,Together,"$34,600.00",01-01-2013,199,33,60,8,3,15,5,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
7264,Single,"$52,195.00",12-05-2014,12,0,4,0,0,1,1,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
7270,Divorced,"$56,981.00",01-25-2014,908,48,217,32,12,24,2,,,,,,,,,,,,,,,,,,13,0,1,0,0,0
7274,Married,"$78,618.00",09-28-2012,736,163,818,212,163,61,4,,,,,,,,,,,,,,,,,,10,0,1,0,0,0
7275,Single,"$33,316.00",04-10-2013,79,1,31,4,4,12,2,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
7279,Together,"$69,476.00",09-30-2013,260,86,559,63,9,67,4,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
7281,Single,$0.00,05-11-2013,81,11,50,3,2,39,1,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
7284,Married,"$48,686.00",04-12-2013,10,0,7,2,0,1,1,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
7286,Together,"$41,728.00",05-24-2013,13,6,15,3,5,13,2,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
7290,Single,"$70,596.00",05-10-2012,347,44,534,17,0,26,3,,,,,,,,,,,,,,,,,,12,0,0,0,0,0
7297,Single,"$7,500.00",12-26-2013,5,3,10,12,7,20,3,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
7300,Divorced,"$69,142.00",06-29-2014,448,4,34,6,4,39,8,,,,,,,,,,,,,,,,,,7,0,1,0,0,0
7301,Single,"$23,616.00",11-17-2012,4,22,11,3,7,32,3,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
7313,Widow,"$74,859.00",03-06-2013,570,73,614,133,102,73,6,,,,,,,,,,,,,,,,,,11,0,0,0,1,0
7321,Together,"$76,081.00",05-23-2014,292,30,415,63,33,200,4,,,,,,,,,,,,,,,,,,4,0,0,0,1,0
7325,Together,"$38,197.00",06-29-2013,23,0,11,2,1,3,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
7326,Married,"$56,850.00",03-23-2014,34,1,19,2,7,0,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
7327,Married,"$36,732.00",12-29-2013,21,5,3,10,1,7,1,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
7342,Widow,"$59,184.00",09-09-2012,341,142,113,259,151,66,6,,,,,,,,,,,,,,,,,,12,0,0,0,0,0
7348,Single,"$71,691.00",03-17-2014,336,130,411,240,32,43,4,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
7349,Together,"$9,722.00",02-10-2012,6,17,16,6,16,42,3,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
7352,Married,"$55,267.00",10-21-2013,161,28,136,32,3,45,3,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
7366,Single,"$75,777.00",04-07-2013,712,26,538,69,13,80,3,,,,,,,,,,,,,,,,,,11,0,1,1,0,0
7369,Married,"$36,959.00",02-10-2013,25,6,25,6,0,0,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
7373,Divorced,"$46,610.00",10-29-2012,96,12,96,33,22,43,4,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
7375,Together,"$51,369.00",10-25-2012,297,7,79,0,11,182,8,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
7378,Together,"$42,021.00",08-31-2012,393,5,136,7,5,27,10,,,,,,,,,,,,,,,,,,6,1,0,0,0,0
7381,Divorced,"$75,693.00",06-12-2012,797,153,293,72,97,30,11,,,,,,,,,,,,,,,,,,6,0,1,1,1,0
7384,Together,"$39,767.00",07-21-2013,113,61,204,34,26,47,7,,,,,,,,,,,,,,,,,,7,0,0,0,0,0
7386,Divorced,"$30,992.00",04-22-2013,17,0,14,7,3,2,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
7393,Together,"$41,580.00",10-12-2012,56,5,24,4,0,3,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
7396,Married,"$80,398.00",10-11-2012,342,51,936,207,35,26,5,,,,,,,,,,,,,,,,,,12,0,0,1,0,0
7397,Single,"$49,090.00",07-19-2013,494,5,82,7,0,100,7,,,,,,,,,,,,,,,,,,9,0,0,0,0,0
7408,Married,"$54,549.00",03-03-2014,216,2,6,0,0,9,5,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
7409,Together,"$53,187.00",10-26-2013,211,2,30,7,7,10,4,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
7411,Married,"$31,686.00",05-06-2014,11,0,5,0,0,1,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
7414,Married,"$43,824.00",09-15-2012,96,1,42,12,3,32,3,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
7419,Divorced,"$27,071.00",04-23-2014,8,3,19,0,2,3,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
7422,Single,"$46,923.00",08-22-2012,85,44,54,102,78,6,5,,,,,,,,,,,,,,,,,,7,0,0,0,0,0
7426,Married,"$54,690.00",07-11-2013,111,16,37,7,9,18,3,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
7428,Together,"$80,144.00",09-30-2013,240,132,445,250,192,108,3,,,,,,,,,,,,,,,,,,8,0,0,0,0,0
7431,Single,"$68,126.00",10-11-2012,1332,17,311,23,51,86,7,,,,,,,,,,,,,,,,,,5,0,1,0,0,0
7433,Single,"$29,760.00",08-29-2012,64,4,68,7,5,17,3,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
7437,Single,"$27,938.00",04-28-2014,13,0,8,2,1,5,1,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
7441,Divorced,"$71,128.00",06-10-2012,958,159,447,20,0,31,2,,,,,,,,,,,,,,,,,,12,0,0,0,0,0
7444,Married,"$42,169.00",10-19-2013,19,0,9,0,0,2,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
7446,Together,"$62,513.00",09-09-2013,520,42,98,0,42,14,6,,,,,,,,,,,,,,,,,,10,0,0,0,0,0
7451,Single,"$98,777.00",02-17-2014,1000,19,711,125,115,38,4,,,,,,,,,,,,,,,,,,9,0,1,0,0,0
7453,Single,"$36,130.00",02-02-2013,157,43,127,68,56,37,3,,,,,,,,,,,,,,,,,,4,1,0,0,0,0
7458,Together,"$34,941.00",06-03-2013,39,2,25,4,3,24,3,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
7462,Single,"$22,507.00",11-24-2012,68,0,226,51,157,68,10,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
7476,Single,"$63,972.00",02-12-2012,928,63,254,0,12,12,5,,,,,,,,,,,,,,,,,,10,0,1,0,0,0
7485,Widow,"$56,551.00",07-05-2014,67,4,32,17,2,16,2,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
7488,Single,"$64,191.00",01-22-2013,420,15,186,151,38,15,5,,,,,,,,,,,,,,,,,,13,0,0,0,0,0
7494,Divorced,"$42,873.00",01-21-2013,209,0,40,3,2,15,6,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
7495,Married,"$56,223.00",12-20-2013,77,28,31,16,0,4,2,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
7500,Single,"$79,146.00",04-24-2014,245,16,223,21,43,16,8,,,,,,,,,,,,,,,,,,8,0,0,0,0,0
7503,Single,"$75,825.00",12-10-2012,1032,105,779,137,105,51,5,,,,,,,,,,,,,,,,,,9,1,0,0,0,0
7505,Married,"$44,155.00",01-19-2014,22,1,9,0,0,14,1,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
7514,Together,"$54,342.00",03-07-2013,84,10,34,11,10,28,3,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
7516,Married,"$30,096.00",05-22-2014,5,3,11,12,5,9,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
7521,Together,"$83,844.00",12-05-2013,901,31,345,75,31,191,4,,,,,,,,,,,,,,,,,,11,0,0,1,0,0
7527,Divorced,"$23,748.00",11-21-2012,6,6,29,12,15,8,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
7530,Widow,"$56,551.00",07-05-2014,67,4,32,17,2,16,2,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
7532,Married,"$43,586.00",08-30-2012,99,2,11,4,0,16,3,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
7533,Married,"$49,096.00",09-24-2013,144,1,32,2,1,7,4,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
7540,Married,"$50,300.00",05-25-2014,143,15,60,24,23,5,2,,,,,,,,,,,,,,,,,,8,0,0,0,0,0
7573,Single,"$31,626.00",10-05-2013,39,1,9,2,1,34,2,,,,,,,,,,,,,,,,,,2,1,0,0,0,0
7574,Together,"$27,922.00",10-05-2014,11,0,13,2,4,11,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
7592,Married,"$51,012.00",04-18-2013,102,9,63,2,9,24,4,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
7600,Single,"$15,253.00",10-28-2013,1,3,3,8,1,13,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
7610,Together,"$37,292.00",04-18-2013,275,0,86,10,23,66,6,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
7613,Together,"$49,669.00",05-24-2014,166,5,107,11,8,29,5,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
7617,Single,"$42,373.00",08-15-2013,67,5,61,3,8,19,2,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
7620,Single,"$16,185.00",05-08-2013,5,11,16,21,8,45,2,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
7627,Married,"$92,163.00",12-12-2012,817,183,797,106,163,20,5,,,,,,,,,,,,,,,,,,5,0,0,1,1,0
7628,Married,"$43,050.00",03-18-2014,30,5,24,6,3,8,2,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
7629,Married,"$22,108.00",08-05-2014,5,3,9,6,2,6,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
7631,Together,"$61,346.00",06-10-2013,562,58,168,43,16,142,5,,,,,,,,,,,,,,,,,,10,0,0,0,0,0
7646,Single,"$64,449.00",02-18-2014,218,63,282,137,35,70,5,,,,,,,,,,,,,,,,,,12,0,0,0,0,0
7660,Alone,"$35,860.00",05-19-2014,15,0,8,4,2,20,1,,,,,,,,,,,,,,,,,,2,1,0,0,0,0
7679,Single,"$30,298.00",05-19-2014,6,3,12,6,1,0,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
7683,Married,"$70,777.00",02-25-2014,554,35,113,0,7,78,5,,,,,,,,,,,,,,,,,,12,0,0,0,0,0
7685,Married,"$33,039.00",09-09-2013,30,8,12,8,8,12,2,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
7698,Married,"$51,650.00",11-05-2014,152,3,22,2,5,7,4,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
7699,Widow,"$40,590.00",02-10-2013,154,0,50,6,11,37,3,,,,,,,,,,,,,,,,,,3,1,0,0,0,0
7706,Together,"$46,772.00",07-11-2012,350,104,189,197,151,57,11,,,,,,,,,,,,,,,,,,5,1,0,0,0,0
7712,Single,"$62,159.00",04-28-2014,182,17,259,77,70,29,6,,,,,,,,,,,,,,,,,,10,0,0,0,0,0
7718,Together,"$66,000.00",04-20-2014,244,51,270,101,0,45,1,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
